,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-237.8099231425179,-239.65881051237557,-279.3002646421439,-241.58792654293063,-218.33602577832627,-237.93067059997622,-196.16211733668462,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-216.74740738099578,-277.88176491681776,-258.25689204347117
1,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-237.8099231425179,-239.65881051237557,-279.3002646421439,-241.58792654293063,-230.9974049741192,-237.93067059997622,-196.16211733668462,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-216.74740738099578,-277.88176491681776,-258.25689204347117
2,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-237.8099231425179,-239.65881051237557,-279.3002646421439,-241.58792654293063,-230.9974049741192,-237.93067059997622,-196.16211733668462,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-216.74740738099578,-277.88176491681776,-258.25689204347117
3,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-260.46722986951454,-239.65881051237557,-279.3002646421439,-245.44089576666022,-230.9974049741192,-237.93067059997622,-196.16211733668462,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-216.74740738099578,-277.88176491681776,-258.25689204347117
4,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-260.46722986951454,-239.65881051237557,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-196.16211733668462,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-216.74740738099578,-277.88176491681776,-258.25689204347117
5,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-260.46722986951454,-239.65881051237557,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-234.21660817883446,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-259.1315865935529,-277.88176491681776,-258.25689204347117
6,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-260.46722986951454,-267.0429495305193,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-234.21660817883446,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-259.1315865935529,-277.88176491681776,-258.25689204347117
7,-272.32966862002496,-269.8748972816775,-240.31053673954503,-250.87067643019145,-260.46722986951454,-267.0429495305193,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-234.21660817883446,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-270.6863064426293,-277.88176491681776,-258.25689204347117
8,-305.6596722899458,-269.8748972816775,-265.02016850270877,-250.87067643019145,-260.46722986951454,-267.0429495305193,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-234.21660817883446,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-270.6863064426293,-277.88176491681776,-258.25689204347117
9,-305.6596722899458,-269.8748972816775,-265.02016850270877,-250.87067643019145,-260.46722986951454,-267.0429495305193,-279.3002646421439,-245.44089576666022,-230.9974049741192,-244.91866763383962,-275.7603559013039,-244.622948314518,-238.37470029818118,-232.05906494574467,-287.77713578157,-251.91569741955968,-251.14907530429304,-270.6863064426293,-277.88176491681776,-296.68804975943436
