,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,83282644.11141035,82698282.90358788,64722584.16766442,63468380.37551983,47258599.699847266,83563729.4672349,84173226.65498248,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,83997414.48310861,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,99036172.22985739,23983190.283758517
1,83282644.11141035,62491667.218813516,64722584.16766442,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,99036172.22985739,23983190.283758517
2,83282644.11141035,62491667.218813516,64722584.16766442,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,86313816.11092594,23983190.283758517
3,61235803.80183079,62491667.218813516,64722584.16766442,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,86313816.11092594,23983190.283758517
4,61235803.80183079,56538956.461251564,61313418.57545851,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,86313816.11092594,23983190.283758517
5,61235803.80183079,56538956.461251564,61313418.57545851,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,67588999.5670982,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,86313816.11092594,23983190.283758517
6,61235803.80183079,56538956.461251564,61313418.57545851,63468380.37551983,47258599.699847266,82605146.00322518,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,53725620.880462386,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,86313816.11092594,23568652.93878351
7,61235803.80183079,56538956.461251564,61313418.57545851,63468380.37551983,47258599.699847266,63404085.307681605,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,62128243.20697951,23568652.93878351
8,14879163.414894875,56538956.461251564,61313418.57545851,63468380.37551983,47258599.699847266,63404085.307681605,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
9,14879163.414894875,29124887.263105866,61313418.57545851,63468380.37551983,47258599.699847266,12370430.265392285,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
10,14879163.414894875,29124887.263105866,61313418.57545851,63468380.37551983,47258599.699847266,12370430.265392285,45993412.86444374,23638435.77385537,60843029.757337116,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,80401794.1542512,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
11,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,47258599.699847266,12370430.265392285,45993412.86444374,23638435.77385537,60133965.00184475,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,76743559.69215976,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
12,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,47258599.699847266,12370430.265392285,45993412.86444374,23638435.77385537,60133965.00184475,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,76743559.69215976,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
13,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,60133965.00184475,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,76743559.69215976,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
14,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,60133965.00184475,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,76743559.69215976,32886702.81154365,49253912.0148034,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
15,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,60133965.00184475,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,76743559.69215976,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
16,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
17,14879163.414894875,29124887.263105866,61313418.57545851,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
18,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
19,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
20,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
21,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
22,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
23,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
24,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
25,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
26,14879163.414894875,29124887.263105866,51255232.29119834,58147650.48524582,28107992.29530025,12370430.265392285,45993412.86444374,23638435.77385537,47601431.895018615,24961230.27852036,21996875.02676176,58180187.23328998,48163109.137569256,74638786.3507062,32886702.81154365,36307771.1131803,25195234.53854291,34527053.56248972,19906782.753097855,23568652.93878351
