,0,1,2,3,4,5,6,7,8,9
0,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
1,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
2,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
3,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
4,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
5,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.47397382652382136,-1.13527624736671,-1.170187924056964,-0.7813965248345339
6,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
7,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
8,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
9,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
10,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
11,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
12,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
13,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
14,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
15,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
16,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
17,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
18,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
19,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
20,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
21,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
22,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
23,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
24,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
25,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
26,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
27,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
28,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.26240029595316383,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
29,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
30,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
31,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
32,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
33,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
34,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
35,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
36,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
37,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
38,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
39,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
40,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
41,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
42,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
43,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
44,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
45,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
46,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
47,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
48,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
49,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
50,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
51,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
52,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
53,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
54,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
55,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
56,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
57,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
58,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
59,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
60,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
61,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
62,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
63,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
64,-0.38140216372785857,-1.6026529865156633,-0.8115542759543102,-2.4000662577810643,-0.33476786835050987,-1.7595239234822873,-0.8870346729103495,-1.13527624736671,-1.170187924056964,-0.7813965248345339
