,0
0,-0.38140216372785857
1,-0.38140216372785857
2,-0.38140216372785857
3,-0.38140216372785857
4,-0.38140216372785857
5,-0.38140216372785857
6,-0.38140216372785857
7,-0.38140216372785857
8,-0.38140216372785857
9,-0.38140216372785857
10,-0.38140216372785857
11,-0.38140216372785857
12,-0.38140216372785857
13,-0.38140216372785857
14,-0.38140216372785857
15,-0.38140216372785857
16,-0.38140216372785857
17,-0.38140216372785857
18,-0.38140216372785857
19,-0.38140216372785857
20,-0.38140216372785857
21,-0.38140216372785857
22,-0.38140216372785857
23,-0.38140216372785857
24,-0.38140216372785857
25,-0.38140216372785857
26,-0.38140216372785857
27,-0.6887706815459841
28,-0.6887706815459841
29,-0.6887706815459841
30,-0.6887706815459841
31,-0.6887706815459841
32,-0.6887706815459841
33,-0.6887706815459841
34,-0.6887706815459841
35,-0.6887706815459841
36,-0.6887706815459841
37,-0.6887706815459841
38,-0.6887706815459841
39,-0.6887706815459841
40,-0.6887706815459841
41,-0.6887706815459841
42,-0.6887706815459841
43,-0.6887706815459841
44,-0.6887706815459841
45,-0.6887706815459841
46,-0.6887706815459841
47,-0.6887706815459841
48,-0.6887706815459841
49,-0.6887706815459841
50,-0.6887706815459841
51,-0.6887706815459841
52,-0.6887706815459841
53,-0.6887706815459841
54,-0.6887706815459841
55,-0.6887706815459841
56,-0.6887706815459841
57,-0.6887706815459841
58,-0.6887706815459841
59,-0.6887706815459841
60,-0.6887706815459841
61,-0.6887706815459841
62,-0.6887706815459841
63,-0.6887706815459841
64,-0.6887706815459841
65,-0.6887706815459841
66,-0.6887706815459841
67,-0.6887706815459841
68,-0.6887706815459841
69,-0.6887706815459841
70,-0.6887706815459841
71,-0.6887706815459841
72,-0.6887706815459841
73,-0.6887706815459841
74,-0.6887706815459841
75,-0.6887706815459841
76,-0.6887706815459841
77,-0.6887706815459841
78,-0.6887706815459841
79,-0.6887706815459841
80,-0.6887706815459841
81,-0.6887706815459841
82,-0.6887706815459841
83,-0.6887706815459841
84,-0.6887706815459841
85,-0.6887706815459841
86,-0.6887706815459841
87,-0.6887706815459841
88,-0.6887706815459841
89,-0.6887706815459841
90,-0.6887706815459841
91,-0.6887706815459841
92,-0.6887706815459841
93,-0.6887706815459841
94,-0.6887706815459841
95,-0.6887706815459841
96,-0.6887706815459841
97,-0.6887706815459841
98,-0.6887706815459841
99,-0.6887706815459841
100,-0.6887706815459841
101,-0.6887706815459841
102,-0.6887706815459841
103,-0.6887706815459841
104,-0.6887706815459841
105,-0.6887706815459841
106,-0.6887706815459841
107,-0.6887706815459841
108,-0.6887706815459841
109,-0.6887706815459841
110,-0.6887706815459841
111,-0.6887706815459841
112,-0.6887706815459841
113,-0.6887706815459841
114,-0.6887706815459841
115,-0.6887706815459841
116,-0.6887706815459841
117,-0.6887706815459841
118,-0.6887706815459841
119,-0.6887706815459841
120,-0.6887706815459841
121,-0.6887706815459841
122,-0.6887706815459841
123,-0.6887706815459841
124,-0.6887706815459841
125,-0.6887706815459841
126,-0.6887706815459841
127,-0.6887706815459841
128,-0.6887706815459841
129,-0.6887706815459841
130,-0.6887706815459841
131,-0.6887706815459841
132,-0.6887706815459841
133,-0.6887706815459841
134,-0.6887706815459841
135,-0.6887706815459841
136,-0.6887706815459841
137,-0.6887706815459841
138,-0.6887706815459841
139,-0.6887706815459841
140,-0.6887706815459841
141,-0.6887706815459841
142,-0.6887706815459841
143,-0.6887706815459841
144,-0.6887706815459841
145,-0.6887706815459841
146,-0.6887706815459841
147,-0.6887706815459841
148,-0.6887706815459841
149,-0.6887706815459841
150,-0.6887706815459841
151,-0.6887706815459841
152,-0.6887706815459841
153,-0.6887706815459841
154,-0.6887706815459841
155,-0.6887706815459841
156,-0.6887706815459841
157,-0.6887706815459841
158,-0.6887706815459841
159,-0.6887706815459841
160,-0.6887706815459841
161,-0.6887706815459841
162,-0.6887706815459841
163,-0.6887706815459841
164,-0.6887706815459841
165,-0.6887706815459841
166,-0.6887706815459841
167,-0.6887706815459841
168,-0.6887706815459841
169,-0.6887706815459841
170,-0.6887706815459841
171,-0.6887706815459841
172,-0.6887706815459841
173,-0.6887706815459841
174,-0.6887706815459841
175,-0.6887706815459841
176,-0.6887706815459841
177,-0.6887706815459841
178,-0.6887706815459841
179,-0.6887706815459841
180,-0.6887706815459841
181,-0.6887706815459841
182,-0.6887706815459841
183,-0.6887706815459841
184,-0.6887706815459841
185,-0.6887706815459841
186,-0.6887706815459841
187,-0.6887706815459841
188,-0.6887706815459841
189,-0.6887706815459841
190,-0.6887706815459841
191,-0.6887706815459841
192,-0.6887706815459841
193,-0.6887706815459841
194,-0.6887706815459841
195,-0.6887706815459841
196,-0.6887706815459841
197,-0.6887706815459841
198,-0.6887706815459841
199,-0.6887706815459841
200,-0.6887706815459841
