,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
20,68298867.43124354,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,53139156.703190364,50684071.24510383,67970453.56213665,62259186.55768098,22154753.56986305,83149310.14344479,27659073.60461244,37553709.46558734,55706711.070088655,47343675.73880239,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,58116731.92948796,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,54346227.228589684,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,71052209.4412197
21,68298867.43124354,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,53139156.703190364,50684071.24510383,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,58116731.92948796,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,54346227.228589684,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,71052209.4412197
22,68298867.43124354,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,58116731.92948796,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,54346227.228589684,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,39979864.93000808
23,68298867.43124354,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,35165170.645903215,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,39979864.93000808
24,68298867.43124354,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,35165170.645903215,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,39979864.93000808
25,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,35165170.645903215,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,39979864.93000808
26,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,35165170.645903215,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,48949193.748227,39979864.93000808
27,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,34034355.87033461,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,47748900.98011261,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,43440454.804704726,39979864.93000808
28,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,34034355.87033461,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,43440454.804704726,39979864.93000808
29,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,32893981.336023632,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,79811024.88989002,16930913.16041485,43440454.804704726,39979864.93000808
30,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,32893981.336023632,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,21310370.9747284,16930913.16041485,43440454.804704726,39979864.93000808
31,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,55706711.070088655,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,32893981.336023632,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,21310370.9747284,16930913.16041485,43440454.804704726,39979864.93000808
32,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,3788035.1347490917,20406758.624565728,38484700.57687402,54190704.559058204,57369469.98035113,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,32893981.336023632,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,21310370.9747284,16930913.16041485,43440454.804704726,39979864.93000808
33,55029568.64616224,16409297.970337106,50248731.39735075,50114271.209204555,7536913.5667020045,49358549.39271544,44512614.316231154,67970453.56213665,62259186.55768098,22154753.56986305,66365834.775870964,27659073.60461244,37553709.46558734,3788035.1347490917,20406758.624565728,38484700.57687402,54190704.559058204,36762901.861111075,22396266.187742967,56629995.55976518,41823263.18864246,24717303.39146445,34618668.18164855,40965911.69898659,27519827.9699726,55205215.11887936,14537185.654498573,11308260.728333462,20946604.338293042,8937705.047363594,12621322.004389526,10533678.070057718,33969344.979427576,26348127.98038731,51728521.86940762,32893981.336023632,21007344.45199076,21704063.143157165,22824928.72159276,62130708.32286367,46221098.380020775,9876428.839036014,24620037.99579418,3756997.223196593,20215092.21428801,48002523.48588131,21310370.9747284,16930913.16041485,43440454.804704726,39979864.93000808
