,0
0,7.223779551118493
1,7.223779551118493
2,7.223779551118493
3,7.223779551118493
4,7.223779551118493
5,7.223779551118493
6,7.223779551118493
7,7.223779551118493
8,7.223779551118493
9,7.223779551118493
10,7.223779551118493
11,7.223779551118493
12,7.223779551118493
13,7.223779551118493
14,7.223779551118493
15,7.223779551118493
16,7.223779551118493
17,7.223779551118493
18,7.223779551118493
19,7.223779551118493
20,7.223779551118493
21,7.223779551118493
22,7.223779551118493
23,7.223779551118493
24,7.223779551118493
25,7.223779551118493
26,7.223779551118493
27,7.223779551118493
28,7.223779551118493
29,7.223779551118493
30,7.223779551118493
31,7.223779551118493
32,7.223779551118493
33,7.223779551118493
34,7.223779551118493
35,7.223779551118493
36,7.223779551118493
37,7.223779551118493
38,7.223779551118493
39,7.223779551118493
40,7.223779551118493
41,7.223779551118493
42,7.223779551118493
43,7.223779551118493
44,7.223779551118493
45,7.223779551118493
46,7.223779551118493
47,7.223779551118493
48,7.223779551118493
49,7.223779551118493
50,7.223779551118493
51,7.223779551118493
52,7.223779551118493
53,7.223779551118493
54,7.223779551118493
55,7.223779551118493
56,7.223779551118493
57,7.223779551118493
58,7.223779551118493
59,7.223779551118493
60,7.223779551118493
61,7.223779551118493
62,7.223779551118493
63,7.223779551118493
64,7.223779551118493
65,7.223779551118493
66,7.223779551118493
67,7.223779551118493
68,7.223779551118493
69,7.223779551118493
70,7.223779551118493
71,7.223779551118493
72,7.223779551118493
73,7.223779551118493
74,7.223779551118493
75,7.223779551118493
76,7.223779551118493
77,7.223779551118493
78,7.223779551118493
79,7.223779551118493
80,7.223779551118493
81,7.223779551118493
82,7.223779551118493
83,7.223779551118493
84,7.223779551118493
85,7.223779551118493
86,7.223779551118493
87,7.223779551118493
88,7.223779551118493
89,7.223779551118493
90,7.223779551118493
91,7.223779551118493
92,7.223779551118493
93,7.223779551118493
94,7.223779551118493
95,7.223779551118493
96,7.223779551118493
97,7.223779551118493
98,7.223779551118493
99,7.223779551118493
100,7.223779551118493
101,7.223779551118493
102,2.17141058555814
103,2.17141058555814
104,2.17141058555814
105,2.17141058555814
106,2.17141058555814
107,2.17141058555814
108,2.17141058555814
109,2.17141058555814
110,2.17141058555814
111,2.17141058555814
112,2.17141058555814
113,2.17141058555814
114,2.17141058555814
115,2.17141058555814
116,2.17141058555814
117,2.17141058555814
118,2.17141058555814
119,2.17141058555814
120,2.17141058555814
121,2.17141058555814
122,2.17141058555814
123,2.17141058555814
124,2.17141058555814
125,2.17141058555814
126,2.17141058555814
127,2.17141058555814
128,2.17141058555814
129,2.17141058555814
130,2.17141058555814
131,2.17141058555814
132,2.17141058555814
133,2.17141058555814
134,2.17141058555814
135,2.17141058555814
136,2.17141058555814
137,2.17141058555814
138,2.17141058555814
139,2.17141058555814
140,2.17141058555814
141,2.17141058555814
142,2.17141058555814
143,2.17141058555814
144,2.17141058555814
145,2.17141058555814
146,2.17141058555814
147,2.17141058555814
148,2.17141058555814
149,2.17141058555814
150,2.17141058555814
151,2.17141058555814
152,2.17141058555814
153,2.17141058555814
154,2.17141058555814
155,2.17141058555814
156,2.17141058555814
157,2.17141058555814
158,2.17141058555814
159,2.17141058555814
160,2.17141058555814
161,2.17141058555814
162,2.17141058555814
163,2.17141058555814
164,2.17141058555814
165,2.17141058555814
166,2.17141058555814
167,2.17141058555814
168,2.17141058555814
169,2.17141058555814
170,2.17141058555814
171,2.17141058555814
172,2.17141058555814
173,2.17141058555814
174,2.17141058555814
175,2.17141058555814
176,2.17141058555814
177,2.17141058555814
178,2.17141058555814
179,2.17141058555814
180,2.17141058555814
181,2.17141058555814
182,2.17141058555814
183,2.17141058555814
184,2.17141058555814
185,2.17141058555814
186,2.17141058555814
187,2.17141058555814
188,2.17141058555814
189,2.17141058555814
190,2.17141058555814
191,2.17141058555814
192,2.17141058555814
193,2.17141058555814
194,2.17141058555814
195,2.17141058555814
196,2.17141058555814
197,2.17141058555814
198,2.17141058555814
199,2.17141058555814
200,2.17141058555814
