,0
0,635.8437922444417
1,635.8437922444417
2,635.8437922444417
3,635.8437922444417
4,635.8437922444417
5,635.8437922444417
6,135.84839831179553
7,106.42032499853822
8,106.42032499853822
9,106.42032499853822
10,99.5388189728279
11,99.5388189728279
12,99.5388189728279
13,99.5388189728279
14,99.5388189728279
15,99.5388189728279
16,99.5388189728279
17,99.5388189728279
18,99.5388189728279
19,99.5388189728279
20,99.5388189728279
21,99.5388189728279
22,3.2507585331320406
23,3.2507585331320406
24,3.2507585331320406
25,3.2507585331320406
26,3.2507585331320406
27,3.2507585331320406
28,3.2507585331320406
29,3.2507585331320406
30,3.2507585331320406
31,3.2507585331320406
32,3.2507585331320406
33,3.2507585331320406
34,3.2507585331320406
35,3.2507585331320406
36,3.2507585331320406
37,3.2507585331320406
38,3.2507585331320406
39,3.2507585331320406
40,3.2507585331320406
41,3.2507585331320406
42,3.2507585331320406
43,3.2507585331320406
44,3.2507585331320406
45,3.2507585331320406
46,3.2507585331320406
47,3.2507585331320406
48,3.2507585331320406
49,3.2507585331320406
50,3.2507585331320406
51,3.2507585331320406
52,3.2507585331320406
53,3.2507585331320406
54,3.2507585331320406
55,3.2507585331320406
56,3.2507585331320406
57,3.2507585331320406
58,3.2507585331320406
59,3.2507585331320406
60,3.2507585331320406
61,3.2507585331320406
62,3.2507585331320406
63,3.2507585331320406
64,3.2507585331320406
65,3.2507585331320406
66,2.6277637871065562
67,2.6277637871065562
68,2.6277637871065562
69,2.6277637871065562
70,2.6277637871065562
71,2.6277637871065562
72,2.6277637871065562
73,2.6277637871065562
74,2.6277637871065562
75,2.6277637871065562
76,2.6277637871065562
77,2.6277637871065562
78,2.6277637871065562
79,2.6277637871065562
80,2.6277637871065562
81,2.6277637871065562
82,2.6277637871065562
83,2.6277637871065562
84,2.6277637871065562
85,2.6277637871065562
86,2.6277637871065562
87,2.6277637871065562
88,2.6277637871065562
89,2.6277637871065562
90,2.6277637871065562
91,2.6277637871065562
92,2.6277637871065562
93,2.6277637871065562
94,2.6277637871065562
95,2.6277637871065562
96,2.6277637871065562
97,2.6277637871065562
98,2.6277637871065562
99,2.6277637871065562
100,2.6277637871065562
101,2.6277637871065562
102,2.6277637871065562
103,2.6277637871065562
104,2.6277637871065562
105,2.6277637871065562
106,2.6277637871065562
107,2.6277637871065562
108,2.6277637871065562
109,2.6277637871065562
110,2.6277637871065562
111,2.6277637871065562
112,2.6277637871065562
113,2.6277637871065562
114,2.6277637871065562
115,2.6277637871065562
116,2.6277637871065562
117,2.6277637871065562
118,2.6277637871065562
119,2.6277637871065562
120,2.6277637871065562
121,2.6277637871065562
122,2.6277637871065562
123,2.6277637871065562
124,2.6277637871065562
125,2.6277637871065562
126,2.6277637871065562
127,2.6277637871065562
128,2.6277637871065562
129,2.6277637871065562
130,2.6277637871065562
131,2.6277637871065562
132,2.6277637871065562
133,2.6277637871065562
134,2.6277637871065562
135,2.6277637871065562
136,2.6277637871065562
137,2.6277637871065562
138,2.6277637871065562
139,2.6277637871065562
140,2.6277637871065562
141,2.6277637871065562
142,2.6277637871065562
143,2.6277637871065562
144,2.6277637871065562
145,2.6277637871065562
146,2.6277637871065562
147,2.6277637871065562
148,2.6277637871065562
149,2.6277637871065562
150,2.6277637871065562
151,2.6277637871065562
152,2.6277637871065562
153,2.6277637871065562
154,2.6277637871065562
155,2.6277637871065562
156,2.6277637871065562
157,2.6277637871065562
158,2.6277637871065562
159,1.1110060703350604
160,1.1110060703350604
161,1.1110060703350604
162,1.1110060703350604
163,1.1110060703350604
164,1.1110060703350604
165,1.1110060703350604
166,1.1110060703350604
167,1.1110060703350604
168,1.1110060703350604
169,1.1110060703350604
170,1.1110060703350604
171,1.1110060703350604
172,1.1110060703350604
173,1.1110060703350604
174,1.1110060703350604
175,1.1110060703350604
176,1.1110060703350604
177,1.1110060703350604
178,1.1110060703350604
179,1.1110060703350604
180,1.1110060703350604
181,1.1110060703350604
182,1.1110060703350604
183,1.1110060703350604
184,1.1110060703350604
185,1.1110060703350604
186,1.1110060703350604
187,1.1110060703350604
188,1.1110060703350604
189,1.1110060703350604
190,1.1110060703350604
191,1.1110060703350604
192,1.1110060703350604
193,1.1110060703350604
194,1.1110060703350604
195,1.1110060703350604
196,1.1110060703350604
197,1.1110060703350604
198,1.1110060703350604
199,1.1110060703350604
200,1.1110060703350604
